date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
2-Jul-23,0,17.8,0,10.6,0,9,0,0,1005.3,8.3,0,15,0,260,0,24,17.94,3,4.2,48.7,48.7,51.1,1656
3-Jul-23,0,18.8,0,10,0,8.7,0,1.1,1003.2,9.8,0,18,0,260,0,30,17.657,3.6,5.1,49.7,49.7,52.2,2102
4-Jul-23,0,17.2,0,9.7,0,8.4,0,1.7,1001.9,7.2,0,13,0,220,0,23,17.952,3.2,4.6,49.7,49.7,52.3,2322
5-Jul-23,0,17.3,0,9.6,0,8.4,0,0.3,1004.4,8,0,14,0,240,0,23,17.763,2.9,4.2,51,51,53.6,2039
6-Jul-23,0,16.8,0,10.9,0,9,0,2.7,1002.5,10.8,0,19,0,170,0,30,17.083,1.4,2.1,49,49,51.7,812
7-Jul-23,0,19.6,0,15.8,0,14.1,0,1.3,1000.9,13.3,0,19,0,140,0,28,17.61,3.1,4.6,49.4,49.4,52.2,1852
8-Jul-23,0,19.2,0,13.2,0,14.7,0,0.6,1002.5,10.1,0,20,0,160,0,33,18.545,3.7,5.5,50.8,50.8,53.7,2566
9-Jul-23,0,18.8,0,12.5,0,10.3,0,0.1,1007.6,8.7,0,15,0,160,0,24,18.458,3.2,4.9,52.5,52.5,55.4,2431
10-Jul-23,0,17.7,0,12.9,0,13.2,0,8,1004.7,9.5,0,21,0,220,0,31,17.98,1.9,2.9,45.4,45.4,48.5,1356
11-Jul-23,0,20.3,0,12.2,0,11.9,0,10.4,1001,6,0,11,0,300,0,20,18.48,3.3,4.5,37,37,40.1,2049
12-Jul-23,0,19.9,0,12.4,0,10.8,0,0,1003.9,7.5,0,12,0,250,0,20,18.34,2.9,4,38.9,38.9,42.1,1635
13-Jul-23,0,17.7,0,12.1,0,10.1,0,0,1006.4,7.4,0,12,0,220,0,20,18.405,2.8,4.1,40.7,40.7,44,1947
14-Jul-23,0,17.3,0,12.9,0,13.1,0,21,993.7,12,0,19,0,130,0,31,17.252,1.1,1.8,20.4,20.4,23.7,716
15-Jul-23,0,17.9,0,13.4,0,13.2,0,2.8,989.3,12.2,0,18,0,250,0,32,17.257,2.4,3.7,19.6,19.6,23,1551
16-Jul-23,0,17.5,0,11.7,0,11.5,0,6.8,999.6,8,0,14,0,220,0,24,17.39,2.7,3.9,15,15,18.5,1813
17-Jul-23,0,18,0,10.1,0,9.6,0,0.2,1008.5,7.1,0,13,0,240,0,20,17.64,3,4.3,17.4,17.4,21.1,2164
18-Jul-23,0,18.7,0,12.4,0,12.3,0,15.4,1008.3,6.7,0,13,0,180,0,21,17.48,2.3,3.3,3.9,3.9,7.8,1539
19-Jul-23,0,20,0,11.8,0,9.8,0,0.2,1009.8,4.4,0,9,0,310,0,14,17.925,3.2,4.2,6.8,6.8,10.7,1917
20-Jul-23,0,17.6,0,11.8,0,10.5,0,0,1010.2,4.2,0,7,0,40,0,11,17.825,2.6,3.4,9.2,9.2,13.3,1560
21-Jul-23,0,18.1,0,10.6,0,8.5,0,1.2,1006.6,6.9,0,13,0,220,0,22,17.682,2.4,3.4,10.2,10.2,14.4,1536
22-Jul-23,0,17.8,0,13.6,0,12.7,0,9.8,997.7,8.7,0,13,0,220,0,23,17.868,1.6,2.4,1.9,1.9,6.1,1071
23-Jul-23,0,19.3,0,14,0,14.3,0,17,995.4,8,0,12,0,0,0,20,18.455,2.4,3.5,0,-10,-8.4,1560
